Date,ACWI,AGG,GOLD
2018/4/13,0.884366958,0.997368461,1.416574258
2018/4/16,0.889615352,0.996898626,1.41833232
2018/4/17,0.908154657,0.998306841,1.414167433
2018/4/18,0.918843768,1.003764766,1.428998734
2018/4/19,0.930600235,0.997271222,1.436180801
2018/4/20,0.935438492,0.995733797,1.434952323
2018/4/23,0.934834376,0.999604497,1.435600799
2018/4/24,0.922671667,1.005141696,1.419222363
2018/4/25,0.932152486,1.007602959,1.421693364
2018/4/26,0.927580567,1.001761723,1.429146519
2018/4/27,0.917275416,0.999507588,1.427857525
2018/4/30,0.908224149,1.003124799,1.433032342
2018/5/1,0.907775129,1.002522483,1.425604527
2018/5/2,0.921743575,1.00208113,1.433028877
2018/5/3,0.922895874,1.005571849,1.415228866
2018/5/4,0.918250492,0.998514441,1.402954083
2018/5/7,0.921916371,0.996419552,1.39904019
2018/5/8,0.920421288,0.995394566,1.400318079
2018/5/9,0.942944232,0.993078958,1.394530344
2018/5/10,0.945277516,0.99425166,1.376753389
2018/5/11,0.949270962,0.995797378,1.359627074
2018/5/14,0.954344797,0.993045999,1.361363121
2018/5/15,0.952951081,0.995444423,1.372622911
2018/5/16,0.958649555,0.993879448,1.373656026
2018/5/17,0.955026162,0.991796328,1.389688715
2018/5/18,0.952892161,0.990191498,1.378031943
2018/5/21,0.943020394,0.986839868,1.37467315
2018/5/22,0.93819896,0.980557469,1.376436232
2018/5/23,0.930891182,0.984876473,1.371430822
2018/5/24,0.942543625,0.9835461,1.369167577
2018/5/25,0.947980567,0.978440084,1.36863333
2018/5/28,0.942149342,0.979825007,1.378770772
2018/5/29,0.949749183,0.980773968,1.382269884
2018/5/30,0.954433448,0.981443954,1.393459121
2018/5/31,0.959497568,0.976229948,1.420238641
2018/6/1,0.949994928,0.977190254,1.423938719
2018/6/4,0.960379736,0.970207088,1.409582246
2018/6/5,0.959177436,0.969507315,1.400860516
2018/6/6,0.971664851,0.968483149,1.404760631
2018/6/7,0.976186472,0.968643755,1.406931539
2018/6/8,0.977475082,0.971814027,1.406447722
2018/6/11,0.984274621,0.96906063,1.418398096
2018/6/12,1.003994862,0.963210992,1.408718355
2018/6/13,1.007395744,0.965204708,1.432166399
2018/6/14,1.008494516,0.967189096,1.441443846
2018/6/15,0.994513382,0.970812909,1.43550395
2018/6/18,1.010021384,0.970594795,1.438622714
2018/6/19,1.00552736,0.969751951,1.443933149
2018/6/20,0.987598011,0.971010739,1.436887235
2018/6/21,0.989374903,0.967660125,1.440734508
2018/6/22,0.995557363,0.967178762,1.440599562
2018/6/25,1.00059932,0.966543266,1.453463553
2018/6/26,1.001590446,0.967989636,1.449024064
2018/6/27,0.990079169,0.964249798,1.457880775
2018/6/28,1.006749349,0.961613902,1.45425046
2018/6/29,1.014350456,0.957288578,1.450994736
2018/7/2,1.036704313,0.962988168,1.445888822
2018/7/3,1.046590712,0.963511348,1.431212967
2018/7/4,1.058111188,0.956867271,1.43382497
2018/7/5,1.076610655,0.951809768,1.443990019
2018/7/6,1.058521071,0.956811442,1.444936146
2018/7/9,1.037859236,0.955740991,1.431064138
2018/7/10,1.046227182,0.95579263,1.431711821
2018/7/11,1.043011495,0.953010091,1.419234548
2018/7/12,1.053869159,0.950958307,1.407312111
2018/7/13,1.047572277,0.954184624,1.394372315
2018/7/16,1.048659357,0.959045066,1.398885588
2018/7/17,1.045869322,0.963791424,1.376720984
2018/7/18,1.046458368,0.963271478,1.371484307
2018/7/19,1.04792146,0.963137889,1.383083313
2018/7/20,1.055602401,0.960103668,1.402867646
2018/7/23,1.046364168,0.960177482,1.402791228
2018/7/24,1.035904336,0.958292254,1.401383338
2018/7/25,1.039006799,0.95675808,1.390207846
2018/7/26,1.037430526,0.956663584,1.401735019
2018/7/27,1.046173691,0.958841153,1.40739773
2018/7/30,1.056670418,0.953533648,1.389297145
2018/7/31,1.038049959,0.955209219,1.400408311
2018/8/1,1.051399737,0.957393583,1.406527105
2018/8/2,1.039258827,0.955389396,1.410668972
2018/8/3,1.033902637,0.959320303,1.390246067
2018/8/6,1.022169406,0.962684423,1.380302186
2018/8/7,1.012847908,0.964017883,1.377633699
2018/8/8,1.020647854,0.957863067,1.384692739
2018/8/9,1.021109068,0.959979013,1.377947206
2018/8/10,1.029245627,0.963088146,1.368466141
2018/8/13,1.033590756,0.962581207,1.368458921
2018/8/14,1.035486879,0.960392082,1.365505042
2018/8/15,1.028768435,0.962222443,1.374230007
2018/8/16,1.017817767,0.966826456,1.366454345
2018/8/17,1.014853929,0.967824306,1.383881457
2018/8/20,0.997374352,0.972075297,1.392284279
2018/8/21,0.990733443,0.97520332,1.40600649
2018/8/22,0.985563388,0.976683334,1.411870091
2018/8/23,0.978890688,0.976351331,1.408511267
2018/8/24,0.982353024,0.976454148,1.405464196
2018/8/27,0.978488866,0.977626785,1.410115057
2018/8/28,0.988178873,0.979488641,1.410439083
2018/8/29,0.998889209,0.978099309,1.408439115
2018/8/30,0.991773567,0.977713643,1.412693319
2018/8/31,0.98710312,0.980492315,1.40881251
2018/9/3,0.98600511,0.980545178,1.405873018
2018/9/4,1.00543875,0.972586724,1.40526848
2018/9/5,1.009135146,0.971640281,1.412096016
2018/9/6,1.00670913,0.975222073,1.401470812
2018/9/7,1.000098585,0.976028254,1.396536751
2018/9/10,0.996973123,0.973380673,1.388043531
2018/9/11,1.00809019,0.972577989,1.381106411
2018/9/12,1.007747009,0.973159448,1.380705518
2018/9/13,0.997039563,0.977450622,1.381445837
2018/9/14,1.000783073,0.973576591,1.380488726
2018/9/17,0.994895053,0.967104801,1.388886792
2018/9/18,0.992696839,0.967343508,1.37802052
2018/9/19,0.987708209,0.963911871,1.371381117
2018/9/20,0.978230324,0.965327329,1.364096208
2018/9/21,0.983616161,0.962186503,1.36174375
2018/9/24,0.985624728,0.957490652,1.353292846
2018/9/25,0.994581311,0.95772194,1.360639825
2018/9/26,0.991732032,0.954314729,1.36579125
2018/9/27,0.988400443,0.958878392,1.365349017
2018/9/28,1.001550194,0.964229229,1.36257737
2018/10/1,0.991609252,0.955619415,1.365124868
2018/10/2,0.97056502,0.957670678,1.367015805
2018/10/3,0.962061893,0.962576571,1.352300045
2018/10/4,0.978645384,0.960019693,1.357965699
2018/10/5,0.974585715,0.963561842,1.348814201
2018/10/8,0.99660484,0.964193395,1.341505448
2018/10/9,1.015922313,0.960558636,1.340682648
2018/10/10,1.017476879,0.961235783,1.344772583
2018/10/11,1.021602128,0.963721219,1.356297176
2018/10/12,1.016851968,0.963570937,1.353886574
2018/10/15,1.027297509,0.96948124,1.355078698
2018/10/16,1.026163302,0.973509764,1.342821779
2018/10/17,1.031876711,0.969390587,1.340620318
2018/10/18,1.03708175,0.975298452,1.346198968
2018/10/19,1.036228832,0.973850857,1.32934218
2018/10/22,1.036762223,0.973856332,1.32690864
2018/10/23,1.044991181,0.9724188,1.320339602
2018/10/24,1.04489052,0.969082988,1.329081874
2018/10/25,1.038472416,0.966919946,1.334272295
2018/10/26,1.043915934,0.969242099,1.340902664
2018/10/29,1.062280596,0.973368991,1.336639447
2018/10/30,1.075151086,0.973721185,1.354420718
2018/10/31,1.077292408,0.976957757,1.357191553
2018/11/1,1.089744737,0.977718,1.353305127
2018/11/2,1.086840637,0.977867205,1.361200235
2018/11/5,1.073952732,0.979877473,1.356393036
2018/11/6,1.071697571,0.980244687,1.358731366
2018/11/7,1.075297316,0.979569732,1.360452887
2018/11/8,1.086175326,0.983552676,1.369037785
2018/11/9,1.103095536,0.982571767,1.379826558
2018/11/12,1.112754235,0.981760676,1.375619738
2018/11/13,1.133754694,0.977838193,1.370376084
2018/11/14,1.145010746,0.979651347,1.366755642
2018/11/15,1.144854079,0.985704174,1.377466081
2018/11/16,1.149476948,0.986798431,1.378689254
2018/11/19,1.162726607,0.985445417,1.382467541
2018/11/20,1.16375536,0.987469343,1.380968019
2018/11/21,1.151250284,0.987412113,1.391689307
2018/11/22,1.138855512,0.988768197,1.38774704
2018/11/23,1.145227394,0.99238674,1.378586432
2018/11/26,1.155835963,0.988258708,1.382618739
2018/11/27,1.152198402,0.989966007,1.39127644
2018/11/28,1.15905542,0.986997863,1.398033547
2018/11/29,1.174231693,0.983033327,1.384393739
2018/11/30,1.162628799,0.984541957,1.388711229
2018/12/3,1.178748132,0.982398554,1.393663799
2018/12/4,1.164934248,0.984953161,1.403640055
2018/12/5,1.166894435,0.983755089,1.416471519
2018/12/6,1.175406849,0.984801647,1.418340297
2018/12/7,1.184638066,0.985019562,1.418592492
2018/12/10,1.189140541,0.984214133,1.425472476
2018/12/11,1.170809301,0.982441629,1.42484842
2018/12/12,1.186948765,0.984815091,1.423350081
2018/12/13,1.203725249,0.980641391,1.430555523
2018/12/14,1.193750199,0.985904887,1.428254121
2018/12/17,1.196280041,0.985238067,1.425868493
2018/12/18,1.217755539,0.984624569,1.434076129
2018/12/19,1.212161984,0.986484196,1.45430662
2018/12/20,1.210668908,0.984282006,1.447040158
2018/12/21,1.204975097,0.990860647,1.454106748
2018/12/24,1.209399998,0.986109472,1.445636978
2018/12/25,1.201562387,0.985409439,1.442158068
2018/12/26,1.207825535,0.980202379,1.444083041
2018/12/27,1.219006813,0.97998187,1.429629829
2018/12/28,1.204145107,0.97983035,1.442857044
2018/12/31,1.212964106,0.979352538,1.456093721
2019/1/1,1.202292142,0.984986789,1.463755756
2019/1/2,1.203573412,0.983433422,1.465008493
2019/1/3,1.192706224,0.978692576,1.466427746
2019/1/4,1.191015442,0.983914814,1.469459268
2019/1/7,1.194113214,0.981114064,1.473137705
2019/1/8,1.189307775,0.981509034,1.484481847
2019/1/9,1.181836201,0.978831922,1.470847543
2019/1/10,1.173638448,0.978293374,1.470727888
2019/1/11,1.160403308,0.980847481,1.4833643
2019/1/14,1.168926317,0.976615971,1.480451468
2019/1/15,1.176157839,0.97850056,1.503050359
2019/1/16,1.16627883,0.977758217,1.498434282
2019/1/17,1.169675797,0.976659705,1.510992795
2019/1/18,1.179025702,0.973640128,1.490786779
2019/1/21,1.185947367,0.973875668,1.496781458
2019/1/22,1.188895475,0.972831386,1.486633415
2019/1/23,1.19739618,0.971549516,1.469319377
2019/1/24,1.189046527,0.97135982,1.475387947
2019/1/25,1.185502355,0.96649416,1.493954656
2019/1/28,1.171824018,0.970896867,1.497718128
2019/1/29,1.168254775,0.970165719,1.497318353
2019/1/30,1.166101357,0.965948985,1.4932876
2019/1/31,1.159930248,0.962865334,1.503919082
2019/2/1,1.142569175,0.966152093,1.474397073
2019/2/4,1.140286389,0.965627826,1.494323709
2019/2/5,1.146663467,0.966887944,1.476378708
2019/2/6,1.166025571,0.97186135,1.480407672
2019/2/7,1.158259392,0.973227817,1.500119481
2019/2/8,1.18117157,0.967197495,1.50385043
2019/2/11,1.177586445,0.967991662,1.512354622
2019/2/12,1.1780973,0.971966133,1.507750678
2019/2/13,1.172216141,0.975429748,1.533781034
2019/2/14,1.177966555,0.974890829,1.527966341
2019/2/15,1.194094118,0.973843746,1.537777252
2019/2/18,1.195529952,0.97556175,1.5435498
2019/2/19,1.188124735,0.976625025,1.54889949
2019/2/20,1.164958329,0.984336096,1.562674892
2019/2/21,1.156856257,0.986224759,1.569612686
2019/2/22,1.165387074,0.981120175,1.572960212
2019/2/25,1.15727966,0.985684772,1.564348752
2019/2/26,1.170681995,0.988575641,1.592571774
2019/2/27,1.160547022,0.989818752,1.58768417
2019/2/28,1.161145502,0.98958273,1.594965899
2019/3/1,1.153154527,0.989985602,1.611726172
2019/3/4,1.143246846,0.988812351,1.616532201
2019/3/5,1.113510709,0.989752128,1.618169506
2019/3/6,1.121530192,0.987897297,1.616759365
2019/3/7,1.11982704,0.987941558,1.627571274
2019/3/8,1.104551578,0.986007358,1.623679575
2019/3/11,1.107267963,0.984821071,1.616431196
2019/3/12,1.117847244,0.987123965,1.613151565
2019/3/13,1.124820999,0.985832754,1.611616287
2019/3/14,1.137683109,0.982987673,1.601403556
2019/3/15,1.14576975,0.983666672,1.6172243
2019/3/18,1.151060112,0.984516096,1.616256405
2019/3/19,1.173572011,0.98431104,1.620345168
2019/3/20,1.166534991,0.98013028,1.628379561
2019/3/21,1.188152489,0.979070586,1.615154048
2019/3/22,1.178609172,0.976358012,1.615068078
2019/3/25,1.182988418,0.972433566,1.627043411
2019/3/26,1.184289018,0.96873746,1.625491919
2019/3/27,1.196394672,0.969651391,1.619493311
2019/3/28,1.198672732,0.974083816,1.618588412
2019/3/29,1.207584808,0.970507831,1.605444687
2019/4/1,1.208749351,0.971353383,1.603210425
2019/4/2,1.193686426,0.971792668,1.605687593
2019/4/3,1.180836561,0.968399232,1.614438493
2019/4/4,1.198417756,0.96792332,1.598088326
2019/4/5,1.201785123,0.96996103,1.617382541
2019/4/8,1.214106909,0.970011022,1.62381287
2019/4/9,1.203457613,0.969791499,1.6221563
2019/4/10,1.215919446,0.964215159,1.632034589
2019/4/11,1.224749872,0.963891312,1.6153136
2019/4/12,1.224694929,0.959864962,1.605188936
2019/4/15,1.226405747,0.960219701,1.609413955
2019/4/16,1.222830227,0.960201185,1.600741541
2019/4/17,1.215885338,0.958979296,1.584776105
2019/4/18,1.213509495,0.967613016,1.599498457
2019/4/19,1.209596231,0.969548103,1.600624679
2019/4/22,1.20689517,0.966531878,1.601921653
2019/4/23,1.206070406,0.964091645,1.610113359
2019/4/24,1.209029917,0.965252651,1.604940592
2019/4/25,1.216851975,0.964854462,1.604383545
2019/4/26,1.212253813,0.970810655,1.606852726
2019/4/29,1.217640816,0.971193814,1.599044928
2019/4/30,1.221003368,0.972854866,1.589224159
2019/5/1,1.239467342,0.973409246,1.590926005
2019/5/2,1.25110088,0.971477795,1.593112526
2019/5/3,1.251074981,0.966120289,1.590925423
2019/5/6,1.255659894,0.967389545,1.588278662
2019/5/7,1.266314653,0.968568088,1.594265296
2019/5/8,1.262481784,0.970111572,1.570962856
2019/5/9,1.267752819,0.968799693,1.572004693
2019/5/10,1.265617862,0.975764165,1.558914398
2019/5/13,1.294599301,0.971188462,1.564336654
2019/5/14,1.31432932,0.969737345,1.594670028
2019/5/15,1.312087175,0.973365452,1.605668386
2019/5/16,1.324762921,0.974627364,1.604626181
2019/5/17,1.319454268,0.978768143,1.633795503
2019/5/20,1.334167055,0.979812616,1.63653249
2019/5/21,1.324677432,0.981089365,1.656184064
2019/5/22,1.318151291,0.982287762,1.637129697
2019/5/23,1.31536374,0.99053571,1.655384802
2019/5/24,1.304975167,0.987698395,1.656198731
2019/5/27,1.321841832,0.98105628,1.651664484
2019/5/28,1.317009162,0.981327197,1.64914009
2019/5/29,1.337218392,0.981637799,1.635178489
2019/5/30,1.331741612,0.986263614,1.651313363
2019/5/31,1.313816977,0.98316304,1.655801816
2019/6/3,1.315058856,0.981298343,1.675742047
2019/6/4,1.322774126,0.980652039,1.668698418
2019/6/5,1.341944507,0.973112284,1.667960827
2019/6/6,1.335812164,0.970409308,1.669276255
2019/6/7,1.333895913,0.973814946,1.667053923
2019/6/10,1.331559685,0.976159828,1.656285035
2019/6/11,1.314449398,0.97993713,1.657343693
2019/6/12,1.302328017,0.978594405,1.660965897
2019/6/13,1.306194643,0.977065142,1.66207106
2019/6/14,1.303482642,0.981520975,1.683057599
2019/6/17,1.292660869,0.983900965,1.684660857
2019/6/18,1.31044236,0.98957761,1.695742333
2019/6/19,1.312439098,0.992781803,1.702149242
2019/6/20,1.313054624,0.986402841,1.699294451
2019/6/21,1.331995139,0.98209084,1.687525458
2019/6/24,1.342385961,0.982954481,1.685511665
2019/6/25,1.340175648,0.980786005,1.670113359
2019/6/26,1.33465261,0.9858684,1.674505875
2019/6/27,1.338091675,0.98994442,1.661647783
2019/6/28,1.352216998,0.992242999,1.660282403
2019/7/1,1.363260829,0.996108257,1.66455741
2019/7/2,1.376660194,0.999223582,1.657054045
2019/7/3,1.397852205,0.996252704,1.664138409
2019/7/4,1.400917417,0.996287412,1.669350032
2019/7/5,1.424504508,0.993819109,1.664534477
2019/7/8,1.430771737,0.996655736,1.653963591
2019/7/9,1.416155158,0.998526587,1.652624835
2019/7/10,1.416486582,0.994974295,1.654470285
2019/7/11,1.431138523,0.991515867,1.66305521
2019/7/12,1.439051347,0.985743272,1.654512515
2019/7/15,1.445311608,0.988771857,1.647360008
2019/7/16,1.435331784,0.987912684,1.645808984
2019/7/17,1.444523192,0.98673839,1.663578615
2019/7/18,1.473131747,0.982730422,1.667452806
2019/7/19,1.47044842,0.97914046,1.647794642
2019/7/22,1.480043015,0.978935725,1.647792555
2019/7/23,1.503066716,0.980006487,1.657648569
2019/7/24,1.532826993,0.979439693,1.657305288
2019/7/25,1.557452964,0.976111615,1.653579047
2019/7/26,1.55442628,0.974757689,1.657490836
2019/7/29,1.545225977,0.977668903,1.654374135
2019/7/30,1.541801039,0.979274963,1.642111971
2019/7/31,1.512054727,0.980955372,1.647989723
2019/8/1,1.522757977,0.985728846,1.645399718
2019/8/2,1.531153903,0.985500149,1.657100915
2019/8/5,1.5180868,0.993189705,1.649969012
2019/8/6,1.489796892,0.996972123,1.64707065
2019/8/7,1.488271542,0.999154707,1.645359863
2019/8/8,1.486143833,1.00089158,1.65186899
2019/8/9,1.496340237,1.000667532,1.667184045
2019/8/12,1.48824833,0.99849549,1.66241628
2019/8/13,1.483923214,0.996511012,1.668626538
2019/8/14,1.503947029,0.998968324,1.678063159
2019/8/15,1.488920364,0.997983125,1.668674908
2019/8/16,1.474335231,0.99815608,1.678438233
2019/8/19,1.476525371,0.99819169,1.669799536
2019/8/20,1.482041132,0.99516286,1.66472496
2019/8/21,1.492263207,0.998045968,1.665313779
2019/8/22,1.528154687,0.994482295,1.663628684
2019/8/23,1.525127555,0.996639727,1.684404224
2019/8/26,1.558197028,0.997936068,1.669807376
2019/8/27,1.540559349,1.001293118,1.659982705
2019/8/28,1.557898334,1.003042922,1.656322697
2019/8/29,1.557550331,1.008885079,1.661111088
2019/8/30,1.591405256,1.009048615,1.65878227
2019/9/2,1.599769432,1.004894656,1.652218494
2019/9/3,1.604247698,1.00343278,1.656246217
2019/9/4,1.625238171,1.00081916,1.654367914
2019/9/5,1.615773498,1.004534754,1.674775484
2019/9/6,1.62956603,1.002523934,1.674173709
2019/9/9,1.607419189,1.005425861,1.679636463
2019/9/10,1.590081868,1.002365949,1.677312634
2019/9/11,1.586823795,1.007240214,1.689477857
2019/9/12,1.610276781,1.002355279,1.683108995
2019/9/13,1.582410194,0.999893731,1.675004477
2019/9/16,1.591393067,0.997492535,1.687837676
2019/9/17,1.585482339,0.996686068,1.687180706
2019/9/18,1.58058782,0.992591135,1.674376565
2019/9/19,1.572733879,0.991196128,1.666009886
2019/9/20,1.580542265,0.994897953,1.657940231
2019/9/23,1.565372825,0.995375898,1.670932272
2019/9/24,1.578390322,0.994779222,1.665400277
2019/9/25,1.60303349,0.995357351,1.661059266
2019/9/26,1.590108145,0.994896455,1.661546676
2019/9/27,1.605279345,0.995971218,1.667857431
2019/9/30,1.593005763,0.998452572,1.650438248
2019/10/1,1.57797914,1.003856132,1.673123868
2019/10/2,1.593518591,1.008699317,1.687190295
2019/10/3,1.587698116,1.008037165,1.689948192
2019/10/4,1.577621371,1.006522554,1.687712577
2019/10/7,1.578872798,1.003844862,1.701065181
2019/10/8,1.588324673,1.004474249,1.711365981
2019/10/9,1.602496084,1.003067881,1.716283944
2019/10/10,1.597985824,1.005292139,1.7262052
2019/10/11,1.581570776,0.999638978,1.721922548
2019/10/14,1.564938301,1.004355177,1.709484643
2019/10/15,1.554378306,1.006723993,1.710244668
2019/10/16,1.552157852,1.005042121,1.70061164
2019/10/17,1.565757716,1.006184836,1.692759902
2019/10/18,1.563153046,1.007253539,1.696269019
2019/10/21,1.551767625,1.002395986,1.708451398
2019/10/22,1.579107935,1.000345542,1.7152718
2019/10/23,1.570942719,1.001092817,1.716706271
2019/10/24,1.564882768,0.997359871,1.720043345
2019/10/25,1.553290646,1.000650827,1.710667468
2019/10/28,1.555326727,1.003903439,1.713900039
2019/10/29,1.550347051,1.002497388,1.720294561
2019/10/30,1.566782627,1.003891585,1.701758668
2019/10/31,1.564178084,1.005586239,1.693449389
2019/11/1,1.551708677,1.002377403,1.70747883
2019/11/4,1.552144567,1.003663991,1.714141396
2019/11/5,1.541124318,1.006888889,1.720584513
2019/11/6,1.544295366,1.001771068,1.734343517
2019/11/7,1.552935816,1.000512504,1.72567314
2019/11/8,1.567665426,0.997557211,1.726302083
2019/11/11,1.570498894,0.993963869,1.714061925
2019/11/12,1.557836019,0.998187325,1.719045603
2019/11/13,1.56718024,0.996138841,1.717420665
2019/11/14,1.600111426,0.994257856,1.717798954
2019/11/15,1.604566331,0.992383471,1.704357591
2019/11/18,1.585013266,0.990676958,1.707396326
2019/11/19,1.561501681,0.994706854,1.693398906
2019/11/20,1.565597963,0.993307774,1.697573036
2019/11/21,1.556014342,0.994042183,1.706957498
2019/11/22,1.586564755,0.993709133,1.691598169
2019/11/25,1.585843551,0.990532426,1.695624986
2019/11/26,1.629482647,0.988995038,1.695968562
2019/11/27,1.637190163,0.990771125,1.677650799
2019/11/28,1.625320507,0.987486996,1.674680625
2019/11/29,1.635768324,0.984147964,1.683096537
2019/12/2,1.630049569,0.986799284,1.699723333
2019/12/3,1.624809782,0.988889698,1.690906555
2019/12/4,1.67110958,0.99043664,1.685133146
2019/12/5,1.703723733,0.987841045,1.715975063
2019/12/6,1.701678623,0.983972128,1.719237146
2019/12/9,1.692401394,0.988060308,1.701726284
2019/12/10,1.69371384,0.989496463,1.719397864
2019/12/11,1.69816544,0.989050629,1.712971177
2019/12/12,1.687848027,0.982854171,1.706500986
2019/12/13,1.693403922,0.982394379,1.717051378
2019/12/16,1.706813291,0.982207811,1.70130806
2019/12/17,1.716261695,0.979977584,1.706919812
2019/12/18,1.718772369,0.975287791,1.714730524
2019/12/19,1.7330205,0.972868291,1.714868315
2019/12/20,1.760871365,0.974799131,1.709592969
2019/12/23,1.74760161,0.973809695,1.720604418
2019/12/24,1.729818632,0.973598082,1.711775608
2019/12/25,1.733623972,0.969435725,1.71883225
2019/12/26,1.74549689,0.967522655,1.730630821
2019/12/27,1.759889374,0.971728416,1.740820659
2019/12/30,1.768406922,0.970827699,1.742133868
2019/12/31,1.753173601,0.971950231,1.736688767
2020/1/1,1.756466197,0.967972692,1.731891827
2020/1/2,1.755363893,0.971289201,1.73702253
2020/1/3,1.779765793,0.968446931,1.730223369
2020/1/6,1.770094411,0.964868518,1.732482095
2020/1/7,1.778704562,0.964391612,1.722398363
2020/1/8,1.789305453,0.962659066,1.716435829
2020/1/9,1.783856373,0.96309516,1.715902284
2020/1/10,1.744227684,0.962248797,1.703852336
2020/1/13,1.742649114,0.960528698,1.693597767
2020/1/14,1.742828899,0.961016406,1.697148462
2020/1/15,1.796564214,0.960328007,1.694920857
2020/1/16,1.770774735,0.964998587,1.694725177
2020/1/17,1.772072768,0.96410206,1.706421361
2020/1/20,1.768003862,0.966360237,1.696244713
2020/1/21,1.767834704,0.964975368,1.711465857
2020/1/22,1.759706118,0.965243351,1.706495381
2020/1/23,1.753356631,0.965845966,1.68960338
2020/1/24,1.752055811,0.969040274,1.701247473
2020/1/27,1.751000235,0.969541566,1.689717489
2020/1/28,1.755711712,0.97123561,1.694196488
2020/1/29,1.751002914,0.968365926,1.711032833
2020/1/30,1.763048131,0.971488191,1.703149207
2020/1/31,1.752290138,0.970660386,1.69645687
2020/2/3,1.769842304,0.973494309,1.693683693
2020/2/4,1.774226466,0.970672038,1.68333064
2020/2/5,1.77436069,0.969278614,1.694248438
2020/2/6,1.774486706,0.968018055,1.719791594
2020/2/7,1.775792243,0.970871619,1.70678591
2020/2/10,1.830322817,0.967845074,1.704075044
2020/2/11,1.859307686,0.959119294,1.715805643
2020/2/12,1.865483108,0.960640508,1.708030332
2020/2/13,1.903418755,0.960181925,1.710011251
2020/2/14,1.911125224,0.959298777,1.71165643
2020/2/17,1.914352838,0.958387772,1.725834979
2020/2/18,1.950419728,0.955834435,1.748767847
2020/2/19,1.942336372,0.960381284,1.749286023
2020/2/20,1.956721941,0.964792367,1.751938801
2020/2/21,1.970354993,0.959969944,1.745563879
2020/2/24,1.979590019,0.965107945,1.736932152
2020/2/25,1.967862089,0.965085895,1.746231888
2020/2/26,1.97336218,0.96708167,1.731804865
2020/2/27,1.962417813,0.968201593,1.735175274
2020/2/28,1.966541089,0.968567117,1.744771194
2020/3/2,1.968268984,0.968295275,1.742495022
2020/3/3,1.9544846,0.97169158,1.732412695
2020/3/4,1.93898067,0.971135348,1.745994239
2020/3/5,1.928415041,0.97215882,1.767546519
2020/3/6,1.937062533,0.968266728,1.776817622
2020/3/9,1.949723184,0.968031362,1.786210298
2020/3/10,1.93725363,0.965239424,1.788608174
2020/3/11,1.928610804,0.968133157,1.813502598
2020/3/12,1.940597351,0.97543426,1.80742345
2020/3/13,1.894916672,0.976651348,1.801929763
2020/3/16,1.873893896,0.974063231,1.776254242
2020/3/17,1.857811024,0.975199083,1.775142523
2020/3/18,1.867138581,0.977357558,1.784486102
2020/3/19,1.892441227,0.981591966,1.785027071
2020/3/20,1.88957164,0.981416734,1.785851472
2020/3/23,1.898645208,0.975894044,1.752384202
2020/3/24,1.921950651,0.976866687,1.749891351
2020/3/25,1.941011113,0.975534729,1.765170217
2020/3/26,1.953632229,0.9718541,1.755108405
2020/3/27,1.928926406,0.971843973,1.765137951
2020/3/30,1.918425583,0.974867907,1.770526358
2020/3/31,1.88978504,0.97411398,1.768646368
2020/4/1,1.905481975,0.97583921,1.782386967
2020/4/2,1.908425339,0.97632326,1.794716353
2020/4/3,1.93953647,0.973733784,1.80793218
2020/4/6,1.929599993,0.977442314,1.812421585
2020/4/7,1.948787973,0.975085535,1.817227455
2020/4/8,1.932940343,0.97946941,1.822908033
2020/4/9,1.928972594,0.981647079,1.832572939
2020/4/10,1.90543374,0.981878214,1.823540924
2020/4/13,1.928593323,0.977863359,1.821797225
2020/4/14,1.935367952,0.973345844,1.807169449
2020/4/15,1.905512108,0.972743168,1.804352367
2020/4/16,1.880995294,0.975137842,1.799525557
2020/4/17,1.890112266,0.978685853,1.796697235
2020/4/20,1.894110873,0.98480929,1.783904273
2020/4/21,1.867537853,0.986920926,1.771607807
2020/4/22,1.858048127,0.983727245,1.772384926
2020/4/23,1.841346362,0.983330661,1.788690765
2020/4/24,1.845809249,0.98545269,1.787843531
2020/4/27,1.816367104,0.988589537,1.776351951
2020/4/28,1.839848924,0.986627459,1.781111547
2020/4/29,1.835820241,0.984039627,1.767754293
2020/4/30,1.820204262,0.988869611,1.764030206
2020/5/1,1.824077578,0.988578043,1.752615477
2020/5/4,1.816458114,0.992279393,1.756149589
2020/5/5,1.819395831,0.994167351,1.752848775
2020/5/6,1.823652039,0.991120917,1.7639788
2020/5/7,1.828548339,0.985849578,1.748781919
2020/5/8,1.831485745,0.992595864,1.759535665
2020/5/11,1.857265804,0.988087552,1.775587692
2020/5/12,1.85672218,0.994826759,1.770812036
2020/5/13,1.878245142,0.992878451,1.761340159
2020/5/14,1.880706639,0.987736589,1.755999893
2020/5/15,1.885147421,0.987093661,1.755637831
2020/5/18,1.84351723,0.987670483,1.77971182
2020/5/19,1.846327063,0.989456617,1.773486403
2020/5/20,1.846400604,0.97992799,1.767002591
2020/5/21,1.833194929,0.982208306,1.776705714
2020/5/22,1.841948169,0.983718626,1.797122378
2020/5/25,1.829502,0.981719732,1.812373078
2020/5/26,1.821793994,0.982891941,1.821105704
2020/5/27,1.794996368,0.983796703,1.813158094
2020/5/28,1.799804158,0.985251033,1.812446714
2020/5/29,1.836280158,0.982622569,1.789596582
2020/6/1,1.830277714,0.985239869,1.790362432
2020/6/2,1.833275266,0.979064846,1.809651968
2020/6/3,1.855647216,0.980053353,1.821587362
